"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"08/02/2017 15:00 - 08/02/2017 16:00","MBA|NO1","FCR","50.20","0.00","50.20","15.85"
"08/02/2017 16:00 - 08/02/2017 17:00","MBA|NO1","FCR","51.80","0.00","51.80","3.78"
"08/02/2017 17:00 - 08/02/2017 18:00","MBA|NO1","FCR","49.80","0.00","49.80","7.39"
"08/02/2017 18:00 - 08/02/2017 19:00","MBA|NO1","FCR","50.20","0.00","50.20","18.47"
"08/02/2017 19:00 - 08/02/2017 20:00","MBA|NO1","FCR","49.80","4.92","49.80",""
"08/02/2017 20:00 - 08/02/2017 21:00","MBA|NO1","FCR","52.10","6.31","52.10",""
"08/02/2017 21:00 - 08/02/2017 22:00","MBA|NO1","FCR","50.80","0.00","50.80","7.48"
"08/02/2017 22:00 - 08/02/2017 23:00","MBA|NO1","FCR","56.00","0.00","56.00","32.74"
"08/02/2017 23:00 - 09/02/2017 00:00","MBA|NO1","FCR","57.90","0.00","57.90","14.09"
"09/02/2017 00:00 - 09/02/2017 01:00","MBA|NO1","FCR","57.80","38.99","57.80",""
"09/02/2017 01:00 - 09/02/2017 02:00","MBA|NO1","FCR","58.20","43.47","58.20",""
"09/02/2017 02:00 - 09/02/2017 03:00","MBA|NO1","FCR","57.80","31.87","57.80",""
"09/02/2017 03:00 - 09/02/2017 04:00","MBA|NO1","FCR","58.10","20.29","58.10",""
"09/02/2017 04:00 - 09/02/2017 05:00","MBA|NO1","FCR","50.80","6.53","50.80",""
"09/02/2017 05:00 - 09/02/2017 06:00","MBA|NO1","FCR","55.00","9.58","55.00",""
"09/02/2017 06:00 - 09/02/2017 07:00","MBA|NO1","FCR","54.90","1.36","54.90",""
"09/02/2017 07:00 - 09/02/2017 08:00","MBA|NO1","FCR","54.00","9.43","54.00",""
"09/02/2017 08:00 - 09/02/2017 09:00","MBA|NO1","FCR","52.90","0.00","52.90","18.67"
"09/02/2017 09:00 - 09/02/2017 10:00","MBA|NO1","FCR","54.10","1.34","54.10",""
"09/02/2017 10:00 - 09/02/2017 11:00","MBA|NO1","FCR","53.80","17.90","53.80",""
"09/02/2017 11:00 - 09/02/2017 12:00","MBA|NO1","FCR","54.20","13.92","54.20",""
"09/02/2017 12:00 - 09/02/2017 13:00","MBA|NO1","FCR","53.80","0.00","53.80","4.18"
"09/02/2017 13:00 - 09/02/2017 14:00","MBA|NO1","FCR","54.10","0.00","54.10","23.66"
"09/02/2017 14:00 - 09/02/2017 15:00","MBA|NO1","FCR","50.40","7.96","50.40",""
"09/02/2017 15:00 - 09/02/2017 16:00","MBA|NO1","FCR","50.80","0.00","50.80","18.57"
"09/02/2017 16:00 - 09/02/2017 17:00","MBA|NO1","FCR","52.40","0.00","52.40","5.57"
"09/02/2017 17:00 - 09/02/2017 18:00","MBA|NO1","FCR","52.70","8.36","52.70",""
"09/02/2017 18:00 - 09/02/2017 19:00","MBA|NO1","FCR","53.40","0.00","53.40","1.37"
"09/02/2017 19:00 - 09/02/2017 20:00","MBA|NO1","FCR","53.60","8.32","53.60",""
"09/02/2017 20:00 - 09/02/2017 21:00","MBA|NO1","FCR","54.50","0.00","54.50","26.34"
"09/02/2017 21:00 - 09/02/2017 22:00","MBA|NO1","FCR","55.00","0.00","55.00","1.39"
"09/02/2017 22:00 - 09/02/2017 23:00","MBA|NO1","FCR","59.90","0.00","59.90","10.53"
"09/02/2017 23:00 - 10/02/2017 00:00","MBA|NO1","FCR","60.10","21.06","60.10",""
"10/02/2017 00:00 - 10/02/2017 01:00","MBA|NO1","FCR","50.80","10.05","50.80",""
"10/02/2017 01:00 - 10/02/2017 02:00","MBA|NO1","FCR","50.20","27.31","50.20",""
"10/02/2017 02:00 - 10/02/2017 03:00","MBA|NO1","FCR","49.80","24.82","49.80",""
"10/02/2017 03:00 - 10/02/2017 04:00","MBA|NO1","FCR","50.10","23.59","50.10",""
"10/02/2017 04:00 - 10/02/2017 05:00","MBA|NO1","FCR","52.80","0.00","52.80","11.69"
"10/02/2017 05:00 - 10/02/2017 06:00","MBA|NO1","FCR","51.00","0.00","51.00","15.41"
"10/02/2017 06:00 - 10/02/2017 07:00","MBA|NO1","FCR","49.90","0.00","49.90","6.21"
"10/02/2017 07:00 - 10/02/2017 08:00","MBA|NO1","FCR","46.00","0.00","46.00","3.58"
"10/02/2017 08:00 - 10/02/2017 09:00","MBA|NO1","FCR","43.90","0.00","43.90","6.88"
"10/02/2017 09:00 - 10/02/2017 10:00","MBA|NO1","FCR","48.10","3.64","48.10",""
"10/02/2017 10:00 - 10/02/2017 11:00","MBA|NO1","FCR","47.80","0.00","47.80","9.65"
"10/02/2017 11:00 - 10/02/2017 12:00","MBA|NO1","FCR","46.20","0.00","46.20","7.00"
"10/02/2017 12:00 - 10/02/2017 13:00","MBA|NO1","FCR","49.80","0.00","49.80","18.89"
"10/02/2017 13:00 - 10/02/2017 14:00","MBA|NO1","FCR","52.10","0.00","52.10","21.06"
"10/02/2017 14:00 - 10/02/2017 15:00","MBA|NO1","FCR","49.80","0.00","49.80","8.76"
"10/02/2017 15:00 - 10/02/2017 16:00","MBA|NO1","FCR","46.90","0.00","46.90","8.18"
"10/02/2017 16:00 - 10/02/2017 17:00","MBA|NO1","FCR","47.10","3.46","47.10",""
"10/02/2017 17:00 - 10/02/2017 18:00","MBA|NO1","FCR","46.80","3.46","46.80",""
"10/02/2017 18:00 - 10/02/2017 19:00","MBA|NO1","FCR","45.10","6.64","45.10",""
"10/02/2017 19:00 - 10/02/2017 20:00","MBA|NO1","FCR","46.00","0.00","46.00",""
"10/02/2017 20:00 - 10/02/2017 21:00","MBA|NO1","FCR","47.90","0.00","47.90","3.60"
"10/02/2017 21:00 - 10/02/2017 22:00","MBA|NO1","FCR","45.90","0.00","45.90",""
"10/02/2017 22:00 - 10/02/2017 23:00","MBA|NO1","FCR","51.10","11.58","51.10",""
"10/02/2017 23:00 - 11/02/2017 00:00","MBA|NO1","FCR","48.80","0.00","48.80","7.48"
"11/02/2017 00:00 - 11/02/2017 01:00","MBA|NO1","FCR","51.80","0.00","51.80","17.84"
"11/02/2017 01:00 - 11/02/2017 02:00","MBA|NO1","FCR","50.20","11.31","50.20",""
"11/02/2017 02:00 - 11/02/2017 03:00","MBA|NO1","FCR","49.80","3.77","49.80",""
"11/02/2017 03:00 - 11/02/2017 04:00","MBA|NO1","FCR","51.10","2.57","51.10",""
"11/02/2017 04:00 - 11/02/2017 05:00","MBA|NO1","FCR","50.80","5.14","50.80",""
"11/02/2017 05:00 - 11/02/2017 06:00","MBA|NO1","FCR","51.00","8.99","51.00",""
"11/02/2017 06:00 - 11/02/2017 07:00","MBA|NO1","FCR","50.90","0.00","50.90","6.28"
"11/02/2017 07:00 - 11/02/2017 08:00","MBA|NO1","FCR","56.00","22.02","56.00",""
"11/02/2017 08:00 - 11/02/2017 09:00","MBA|NO1","FCR","55.90","16.51","55.90",""
"11/02/2017 09:00 - 11/02/2017 10:00","MBA|NO1","FCR","55.10","4.11","55.10",""
"11/02/2017 10:00 - 11/02/2017 11:00","MBA|NO1","FCR","54.80","0.00","54.80","2.74"
"11/02/2017 11:00 - 11/02/2017 12:00","MBA|NO1","FCR","54.80","0.00","54.80","17.80"
"11/02/2017 12:00 - 11/02/2017 13:00","MBA|NO1","FCR","55.20","0.00","55.20","9.58"
"11/02/2017 13:00 - 11/02/2017 14:00","MBA|NO1","FCR","54.80","0.00","54.80","9.44"
"11/02/2017 14:00 - 11/02/2017 15:00","MBA|NO1","FCR","55.10","0.00","55.10","5.40"
"11/02/2017 15:00 - 11/02/2017 16:00","MBA|NO1","FCR","54.80","0.00","54.80","12.23"
"11/02/2017 16:00 - 11/02/2017 17:00","MBA|NO1","FCR","55.00","0.00","55.00","5.46"
"11/02/2017 17:00 - 11/02/2017 18:00","MBA|NO1","FCR","55.90","36.83","55.90",""
"11/02/2017 18:00 - 11/02/2017 19:00","MBA|NO1","FCR","56.00","2.85","56.00",""
"11/02/2017 19:00 - 11/02/2017 20:00","MBA|NO1","FCR","54.90","0.00","54.90","30.33"
"11/02/2017 20:00 - 11/02/2017 21:00","MBA|NO1","FCR","55.10","0.00","55.10","24.82"
"11/02/2017 21:00 - 11/02/2017 22:00","MBA|NO1","FCR","53.80","0.00","53.80","4.03"
"11/02/2017 22:00 - 11/02/2017 23:00","MBA|NO1","FCR","56.20","13.72","56.20",""
"11/02/2017 23:00 - 12/02/2017 00:00","MBA|NO1","FCR","52.80","0.00","52.80","13.12"
"12/02/2017 00:00 - 12/02/2017 01:00","MBA|NO1","FCR","43.80","0.00","43.80","12.12"
"12/02/2017 01:00 - 12/02/2017 02:00","MBA|NO1","FCR","44.20","0.00","44.20","12.12"
"12/02/2017 02:00 - 12/02/2017 03:00","MBA|NO1","FCR","43.80","0.00","43.80","3.35"
"12/02/2017 03:00 - 12/02/2017 04:00","MBA|NO1","FCR","44.10","3.35","44.10",""
"12/02/2017 04:00 - 12/02/2017 05:00","MBA|NO1","FCR","46.80","17.61","46.80",""
"12/02/2017 05:00 - 12/02/2017 06:00","MBA|NO1","FCR","47.00","29.98","47.00",""
"12/02/2017 06:00 - 12/02/2017 07:00","MBA|NO1","FCR","45.90","20.55","45.90",""
"12/02/2017 07:00 - 12/02/2017 08:00","MBA|NO1","FCR","51.00","14.78","51.00",""
"12/02/2017 08:00 - 12/02/2017 09:00","MBA|NO1","FCR","50.90","0.00","50.90","3.64"
"12/02/2017 09:00 - 12/02/2017 10:00","MBA|NO1","FCR","51.10","0.00","51.10","26.81"
"12/02/2017 10:00 - 12/02/2017 11:00","MBA|NO1","FCR","50.80","0.00","50.80","5.11"
"12/02/2017 11:00 - 12/02/2017 12:00","MBA|NO1","FCR","50.80","0.00","50.80","10.45"
"12/02/2017 12:00 - 12/02/2017 13:00","MBA|NO1","FCR","51.20","0.00","51.20","17.63"
"12/02/2017 13:00 - 12/02/2017 14:00","MBA|NO1","FCR","50.80","0.00","50.80","16.36"
"12/02/2017 14:00 - 12/02/2017 15:00","MBA|NO1","FCR","50.80","15.98","50.80",""
"12/02/2017 15:00 - 12/02/2017 16:00","MBA|NO1","FCR","51.20","11.06","51.20",""
"12/02/2017 16:00 - 12/02/2017 17:00","MBA|NO1","FCR","49.80","21.23","49.80",""
"12/02/2017 17:00 - 12/02/2017 18:00","MBA|NO1","FCR","50.10","13.93","50.10",""
"12/02/2017 18:00 - 12/02/2017 19:00","MBA|NO1","FCR","49.80","0.00","49.80","10.75"
"12/02/2017 19:00 - 12/02/2017 20:00","MBA|NO1","FCR","50.00","0.00","50.00","15.52"
"12/02/2017 20:00 - 12/02/2017 21:00","MBA|NO1","FCR","49.90","0.00","49.90","14.33"
"12/02/2017 21:00 - 12/02/2017 22:00","MBA|NO1","FCR","50.00","24.33","50.00",""
"12/02/2017 22:00 - 12/02/2017 23:00","MBA|NO1","FCR","50.90","2.48","50.90",""
"12/02/2017 23:00 - 13/02/2017 00:00","MBA|NO1","FCR","51.10","0.00","51.10","21.72"
"13/02/2017 00:00 - 13/02/2017 01:00","MBA|NO1","FCR","48.80","0.00","48.80","19.46"
"13/02/2017 01:00 - 13/02/2017 02:00","MBA|NO1","FCR","49.20","21.90","49.20",""
"13/02/2017 02:00 - 13/02/2017 03:00","MBA|NO1","FCR","49.80","29.18","49.80",""
"13/02/2017 03:00 - 13/02/2017 04:00","MBA|NO1","FCR","49.10","0.00","49.10","4.87"
"13/02/2017 04:00 - 13/02/2017 05:00","MBA|NO1","FCR","44.80","0.00","44.80","17.74"
"13/02/2017 05:00 - 13/02/2017 06:00","MBA|NO1","FCR","51.00","0.00","51.00","14.84"
"13/02/2017 06:00 - 13/02/2017 07:00","MBA|NO1","FCR","50.90","6.25","50.90",""
"13/02/2017 07:00 - 13/02/2017 08:00","MBA|NO1","FCR","44.00","1.07","44.00",""
"13/02/2017 08:00 - 13/02/2017 09:00","MBA|NO1","FCR","43.90","0.00","43.90","24.69"
"13/02/2017 09:00 - 13/02/2017 10:00","MBA|NO1","FCR","44.10","2.15","44.10",""
"13/02/2017 10:00 - 13/02/2017 11:00","MBA|NO1","FCR","43.80","0.00","43.80","6.44"
"13/02/2017 11:00 - 13/02/2017 12:00","MBA|NO1","FCR","51.20","0.00","51.20",""
"13/02/2017 12:00 - 13/02/2017 13:00","MBA|NO1","FCR","50.80","15.14","50.80",""
"13/02/2017 13:00 - 13/02/2017 14:00","MBA|NO1","FCR","51.10","15.14","51.10",""
"13/02/2017 14:00 - 13/02/2017 15:00","MBA|NO1","FCR","50.80","1.25","50.80",""
"13/02/2017 15:00 - 13/02/2017 16:00","MBA|NO1","FCR","47.90","0.00","47.90","17.46"
"13/02/2017 16:00 - 13/02/2017 17:00","MBA|NO1","FCR","48.10","3.49","48.10",""
"13/02/2017 17:00 - 13/02/2017 18:00","MBA|NO1","FCR","45.80","2.24","45.80",""
"13/02/2017 18:00 - 13/02/2017 19:00","MBA|NO1","FCR","44.10","0.00","44.10","6.37"
"13/02/2017 19:00 - 13/02/2017 20:00","MBA|NO1","FCR","46.00","0.00","46.00","1.12"
"13/02/2017 20:00 - 13/02/2017 21:00","MBA|NO1","FCR","46.90","0.00","46.90","6.74"
"13/02/2017 21:00 - 13/02/2017 22:00","MBA|NO1","FCR","47.90","4.59","47.90",""
"13/02/2017 22:00 - 13/02/2017 23:00","MBA|NO1","FCR","48.10","0.00","48.10","3.44"
"13/02/2017 23:00 - 14/02/2017 00:00","MBA|NO1","FCR","50.80","24.48","50.80",""
"14/02/2017 00:00 - 14/02/2017 01:00","MBA|NO1","FCR","46.30","18.54","46.30",""
"14/02/2017 01:00 - 14/02/2017 02:00","MBA|NO1","FCR","46.70","0.00","46.70",""
"14/02/2017 02:00 - 14/02/2017 03:00","MBA|NO1","FCR","46.30","2.32","46.30",""
"14/02/2017 03:00 - 14/02/2017 04:00","MBA|NO1","FCR","46.60","23.18","46.60",""
"14/02/2017 04:00 - 14/02/2017 05:00","MBA|NO1","FCR","49.30","0.00","49.30","3.70"
"14/02/2017 05:00 - 14/02/2017 06:00","MBA|NO1","FCR","51.60","0.00","51.60","5.11"
"14/02/2017 06:00 - 14/02/2017 07:00","MBA|NO1","FCR","50.90","12.87","50.90",""
"14/02/2017 07:00 - 14/02/2017 08:00","MBA|NO1","FCR","47.00","6.97","47.00",""
"14/02/2017 08:00 - 14/02/2017 09:00","MBA|NO1","FCR","45.90","0.00","45.90","5.71"
"14/02/2017 09:00 - 14/02/2017 10:00","MBA|NO1","FCR","47.10","9.23","47.10",""
"14/02/2017 10:00 - 14/02/2017 11:00","MBA|NO1","FCR","46.80","0.00","46.80","23.23"
"14/02/2017 11:00 - 14/02/2017 12:00","MBA|NO1","FCR","51.80","0.00","51.80","29.82"
"14/02/2017 12:00 - 14/02/2017 13:00","MBA|NO1","FCR","51.30","0.00","51.30","11.55"
"14/02/2017 13:00 - 14/02/2017 14:00","MBA|NO1","FCR","51.30","7.70","51.30",""
"14/02/2017 14:00 - 14/02/2017 15:00","MBA|NO1","FCR","51.30","0.00","51.30","8.99"
"14/02/2017 15:00 - 14/02/2017 16:00","MBA|NO1","FCR","50.30","0.00","50.30","17.98"
"14/02/2017 16:00 - 14/02/2017 17:00","MBA|NO1","FCR","50.70","1.24","50.70",""
"14/02/2017 17:00 - 14/02/2017 18:00","MBA|NO1","FCR","49.30","23.46","49.30",""
"14/02/2017 18:00 - 14/02/2017 19:00","MBA|NO1","FCR","49.60","0.00","49.60","22.89"
"14/02/2017 19:00 - 14/02/2017 20:00","MBA|NO1","FCR","50.30","0.00","50.30","22.20"
"14/02/2017 20:00 - 14/02/2017 21:00","MBA|NO1","FCR","51.50","0.00","51.50","19.07"
"14/02/2017 21:00 - 14/02/2017 22:00","MBA|NO1","FCR","51.30","2.51","51.30",""
"14/02/2017 22:00 - 14/02/2017 23:00","MBA|NO1","FCR","49.70","17.94","49.70",""
"14/02/2017 23:00 - 15/02/2017 00:00","MBA|NO1","FCR","51.30","23.48","51.30",""
"15/02/2017 00:00 - 15/02/2017 01:00","MBA|NO1","FCR","50.30","0.00","50.30",""
"15/02/2017 01:00 - 15/02/2017 02:00","MBA|NO1","FCR","46.70","19.23","46.70",""
"15/02/2017 02:00 - 15/02/2017 03:00","MBA|NO1","FCR","47.30","13.81","47.30",""
"15/02/2017 03:00 - 15/02/2017 04:00","MBA|NO1","FCR","46.90","17.27","46.90",""
"15/02/2017 04:00 - 15/02/2017 05:00","MBA|NO1","FCR","46.30","0.00","46.30","16.97"
"15/02/2017 05:00 - 15/02/2017 06:00","MBA|NO1","FCR","48.40","0.00","48.40","19.95"
"15/02/2017 06:00 - 15/02/2017 07:00","MBA|NO1","FCR","52.10","3.77","52.10",""
"15/02/2017 07:00 - 15/02/2017 08:00","MBA|NO1","FCR","52.80","0.00","52.80","13.06"
"15/02/2017 08:00 - 15/02/2017 09:00","MBA|NO1","FCR","55.00","0.00","55.00","8.18"
"15/02/2017 09:00 - 15/02/2017 10:00","MBA|NO1","FCR","54.90","14.92","54.90",""
"15/02/2017 10:00 - 15/02/2017 11:00","MBA|NO1","FCR","54.80","0.00","54.80","19.10"
"15/02/2017 11:00 - 15/02/2017 12:00","MBA|NO1","FCR","56.20","29.33","56.20",""
"15/02/2017 12:00 - 15/02/2017 13:00","MBA|NO1","FCR","55.80","20.94","55.80",""
"15/02/2017 13:00 - 15/02/2017 14:00","MBA|NO1","FCR","57.10","0.00","57.10",""
"15/02/2017 14:00 - 15/02/2017 15:00","MBA|NO1","FCR","54.80","0.00","54.80","32.32"
"15/02/2017 15:00 - 15/02/2017 16:00","MBA|NO1","FCR","55.00","0.00","55.00","18.85"
"15/02/2017 16:00 - 15/02/2017 17:00","MBA|NO1","FCR","51.90","6.31","51.90",""
"15/02/2017 17:00 - 15/02/2017 18:00","MBA|NO1","FCR","52.00","13.88","52.00",""
"15/02/2017 18:00 - 15/02/2017 19:00","MBA|NO1","FCR","50.90","0.00","50.90","36.13"
"15/02/2017 19:00 - 15/02/2017 20:00","MBA|NO1","FCR","51.10","0.00","51.10","10.11"
"15/02/2017 20:00 - 15/02/2017 21:00","MBA|NO1","FCR","51.80","0.00","51.80","6.31"
"15/02/2017 21:00 - 15/02/2017 22:00","MBA|NO1","FCR","51.20","0.00","51.20","11.11"
"15/02/2017 22:00 - 15/02/2017 23:00","MBA|NO1","FCR","48.80","0.00","48.80","4.76"
"15/02/2017 23:00 - 16/02/2017 00:00","MBA|NO1","FCR","54.10","0.00","54.10","17.54"
"16/02/2017 00:00 - 16/02/2017 01:00","MBA|NO1","FCR","43.80","14.00","43.80",""
"16/02/2017 01:00 - 16/02/2017 02:00","MBA|NO1","FCR","44.20","29.07","44.20",""
"16/02/2017 02:00 - 16/02/2017 03:00","MBA|NO1","FCR","44.80","25.78","44.80",""
"16/02/2017 03:00 - 16/02/2017 04:00","MBA|NO1","FCR","44.10","17.22","44.10",""
"16/02/2017 04:00 - 16/02/2017 05:00","MBA|NO1","FCR","41.80","3.07","41.80",""
"16/02/2017 05:00 - 16/02/2017 06:00","MBA|NO1","FCR","42.00","0.00","42.00","6.14"
"16/02/2017 06:00 - 16/02/2017 07:00","MBA|NO1","FCR","43.90","0.00","43.90","2.15"
"16/02/2017 07:00 - 16/02/2017 08:00","MBA|NO1","FCR","45.00","6.64","45.00",""
"16/02/2017 08:00 - 16/02/2017 09:00","MBA|NO1","FCR","44.90","0.00","44.90","13.27"
"16/02/2017 09:00 - 16/02/2017 10:00","MBA|NO1","FCR","45.10","0.00","45.10","7.75"
"16/02/2017 10:00 - 16/02/2017 11:00","MBA|NO1","FCR","44.80","8.85","44.80",""
"16/02/2017 11:00 - 16/02/2017 12:00","MBA|NO1","FCR","44.80","0.00","44.80","1.11"
"16/02/2017 12:00 - 16/02/2017 13:00","MBA|NO1","FCR","46.20","5.71","46.20",""
"16/02/2017 13:00 - 16/02/2017 14:00","MBA|NO1","FCR","44.80","19.68","44.80",""
"16/02/2017 14:00 - 16/02/2017 15:00","MBA|NO1","FCR","45.10","7.66","45.10",""
"16/02/2017 15:00 - 16/02/2017 16:00","MBA|NO1","FCR","47.80","0.00","47.80","4.66"
"16/02/2017 16:00 - 16/02/2017 17:00","MBA|NO1","FCR","45.00","0.00","45.00","2.19"
"16/02/2017 17:00 - 16/02/2017 18:00","MBA|NO1","FCR","42.90","0.00","42.90",""
"16/02/2017 18:00 - 16/02/2017 19:00","MBA|NO1","FCR","42.80","0.00","42.80","16.70"
"16/02/2017 19:00 - 16/02/2017 20:00","MBA|NO1","FCR","41.80","0.00","41.80","18.48"
"16/02/2017 20:00 - 16/02/2017 21:00","MBA|NO1","FCR","42.20","0.00","42.20","12.32"
"16/02/2017 21:00 - 16/02/2017 22:00","MBA|NO1","FCR","41.80","0.00","41.80","2.05"
"16/02/2017 22:00 - 16/02/2017 23:00","MBA|NO1","FCR","42.10","0.00","42.10","10.27"
"16/02/2017 23:00 - 17/02/2017 00:00","MBA|NO1","FCR","42.80","0.00","42.80","16.07"
"17/02/2017 00:00 - 17/02/2017 01:00","MBA|NO1","FCR","50.30","0.00","50.30","3.77"
"17/02/2017 01:00 - 17/02/2017 02:00","MBA|NO1","FCR","49.70","17.90","49.70",""
"17/02/2017 02:00 - 17/02/2017 03:00","MBA|NO1","FCR","49.30","3.58","49.30",""
"17/02/2017 03:00 - 17/02/2017 04:00","MBA|NO1","FCR","49.60","0.00","49.60","10.75"
"17/02/2017 04:00 - 17/02/2017 05:00","MBA|NO1","FCR","51.30","0.00","51.30","3.69"
"17/02/2017 05:00 - 17/02/2017 06:00","MBA|NO1","FCR","52.50","0.00","52.50","12.77"
"17/02/2017 06:00 - 17/02/2017 07:00","MBA|NO1","FCR","47.90","0.00","47.90","8.97"
"17/02/2017 07:00 - 17/02/2017 08:00","MBA|NO1","FCR","48.00","0.00","48.00","11.22"
"17/02/2017 08:00 - 17/02/2017 09:00","MBA|NO1","FCR","47.90","6.73","47.90",""
"17/02/2017 09:00 - 17/02/2017 10:00","MBA|NO1","FCR","50.10","15.69","50.10",""
"17/02/2017 10:00 - 17/02/2017 11:00","MBA|NO1","FCR","49.80","1.21","49.80",""
"17/02/2017 11:00 - 17/02/2017 12:00","MBA|NO1","FCR","51.20","0.00","51.20","22.92"
"17/02/2017 12:00 - 17/02/2017 13:00","MBA|NO1","FCR","50.80","0.00","50.80",""
"17/02/2017 13:00 - 17/02/2017 14:00","MBA|NO1","FCR","51.10","0.00","51.10","21.72"
"17/02/2017 14:00 - 17/02/2017 15:00","MBA|NO1","FCR","50.80","0.00","50.80","16.88"
"17/02/2017 15:00 - 17/02/2017 16:00","MBA|NO1","FCR","51.80","11.29","51.80",""
"17/02/2017 16:00 - 17/02/2017 17:00","MBA|NO1","FCR","47.10","13.58","47.10",""
"17/02/2017 17:00 - 17/02/2017 18:00","MBA|NO1","FCR","46.80","18.10","46.80",""
"17/02/2017 18:00 - 17/02/2017 19:00","MBA|NO1","FCR","46.80","7.92","46.80",""
"17/02/2017 19:00 - 17/02/2017 20:00","MBA|NO1","FCR","47.20","0.00","47.20","10.18"
"17/02/2017 20:00 - 17/02/2017 21:00","MBA|NO1","FCR","44.80","0.00","44.80","17.42"
"17/02/2017 21:00 - 17/02/2017 22:00","MBA|NO1","FCR","46.10","2.27","46.10",""
"17/02/2017 22:00 - 17/02/2017 23:00","MBA|NO1","FCR","48.80","0.00","48.80","1.21"
"17/02/2017 23:00 - 18/02/2017 00:00","MBA|NO1","FCR","50.60","17.95","50.60",""
"18/02/2017 00:00 - 18/02/2017 01:00","MBA|NO1","FCR","47.90","13.01","47.90",""
"18/02/2017 01:00 - 18/02/2017 02:00","MBA|NO1","FCR","51.20","22.37","51.20",""
"18/02/2017 02:00 - 18/02/2017 03:00","MBA|NO1","FCR","50.90","0.00","50.90","3.73"
"18/02/2017 03:00 - 18/02/2017 04:00","MBA|NO1","FCR","50.90","0.00","50.90","2.49"
"18/02/2017 04:00 - 18/02/2017 05:00","MBA|NO1","FCR","50.20","0.00","50.20","8.70"
"18/02/2017 05:00 - 18/02/2017 06:00","MBA|NO1","FCR","54.90","0.00","54.90","9.40"
"18/02/2017 06:00 - 18/02/2017 07:00","MBA|NO1","FCR","56.00","0.00","56.00","18.93"
"18/02/2017 07:00 - 18/02/2017 08:00","MBA|NO1","FCR","57.90","0.00","57.90","6.96"
"18/02/2017 08:00 - 18/02/2017 09:00","MBA|NO1","FCR","55.00","13.46","55.00",""
"18/02/2017 09:00 - 18/02/2017 10:00","MBA|NO1","FCR","54.90","33.67","54.90",""
"18/02/2017 10:00 - 18/02/2017 11:00","MBA|NO1","FCR","55.00","24.23","55.00",""
"18/02/2017 11:00 - 18/02/2017 12:00","MBA|NO1","FCR","54.90","0.00","54.90",""
"18/02/2017 12:00 - 18/02/2017 13:00","MBA|NO1","FCR","56.10","13.47","56.10",""
"18/02/2017 13:00 - 18/02/2017 14:00","MBA|NO1","FCR","55.80","24.23","55.80",""
"18/02/2017 14:00 - 18/02/2017 15:00","MBA|NO1","FCR","55.20","5.46","55.20",""
"18/02/2017 15:00 - 18/02/2017 16:00","MBA|NO1","FCR","52.80","0.00","52.80","23.03"
"18/02/2017 16:00 - 18/02/2017 17:00","MBA|NO1","FCR","53.10","14.07","53.10",""
"18/02/2017 17:00 - 18/02/2017 18:00","MBA|NO1","FCR","51.30","34.03","51.30",""
"18/02/2017 18:00 - 18/02/2017 19:00","MBA|NO1","FCR","47.40","0.00","47.40","11.44"
"18/02/2017 19:00 - 18/02/2017 20:00","MBA|NO1","FCR","45.10","0.00","45.10","21.55"
"18/02/2017 20:00 - 18/02/2017 21:00","MBA|NO1","FCR","49.90","3.73","49.90",""
"18/02/2017 21:00 - 18/02/2017 22:00","MBA|NO1","FCR","51.20","11.19","51.20",""
"18/02/2017 22:00 - 18/02/2017 23:00","MBA|NO1","FCR","51.10","0.00","51.10","18.64"
"18/02/2017 23:00 - 19/02/2017 00:00","MBA|NO1","FCR","51.00","0.00","51.00","22.37"
"19/02/2017 00:00 - 19/02/2017 01:00","MBA|NO1","FCR","50.50","0.00","50.50","25.81"
"19/02/2017 01:00 - 19/02/2017 02:00","MBA|NO1","FCR","50.80","0.00","50.80","9.89"
"19/02/2017 02:00 - 19/02/2017 03:00","MBA|NO1","FCR","54.20","3.96","54.20",""
"19/02/2017 03:00 - 19/02/2017 04:00","MBA|NO1","FCR","53.80","0.00","53.80","18.42"
"19/02/2017 04:00 - 19/02/2017 05:00","MBA|NO1","FCR","52.00","0.00","52.00","11.42"
"19/02/2017 05:00 - 19/02/2017 06:00","MBA|NO1","FCR","51.90","0.00","51.90","6.36"
"19/02/2017 06:00 - 19/02/2017 07:00","MBA|NO1","FCR","52.00","0.00","52.00","34.32"
"19/02/2017 07:00 - 19/02/2017 08:00","MBA|NO1","FCR","51.80","0.00","51.80","25.43"
"19/02/2017 08:00 - 19/02/2017 09:00","MBA|NO1","FCR","53.80","18.47","53.80",""
"19/02/2017 09:00 - 19/02/2017 10:00","MBA|NO1","FCR","49.20","2.48","49.20",""
"19/02/2017 10:00 - 19/02/2017 11:00","MBA|NO1","FCR","49.80","0.00","49.80",""
"19/02/2017 11:00 - 19/02/2017 12:00","MBA|NO1","FCR","52.20","24.95","52.20",""
"19/02/2017 12:00 - 19/02/2017 13:00","MBA|NO1","FCR","45.80","10.61","45.80",""
"19/02/2017 13:00 - 19/02/2017 14:00","MBA|NO1","FCR","54.00","7.96","54.00",""
"19/02/2017 14:00 - 19/02/2017 15:00","MBA|NO1","FCR","53.90","8.09","53.90",""
