"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"14/04/2015 13:00 - 14/04/2015 14:00","MBA|NO1","FCR","49.00","","49.00","12.70"
"14/04/2015 14:00 - 14/04/2015 15:00","MBA|NO1","FCR","49.00","19.05","49.00",""
"14/04/2015 15:00 - 14/04/2015 16:00","MBA|NO1","FCR","49.00","","49.00","14.05"
"14/04/2015 16:00 - 14/04/2015 17:00","MBA|NO1","FCR","47.00","8.58","47.00",""
"14/04/2015 17:00 - 14/04/2015 18:00","MBA|NO1","FCR","44.00","6.92","44.00",""
"14/04/2015 18:00 - 14/04/2015 19:00","MBA|NO1","FCR","43.00","","43.00","24.75"
"14/04/2015 19:00 - 14/04/2015 20:00","MBA|NO1","FCR","43.00","","43.00","2.25"
"14/04/2015 20:00 - 14/04/2015 21:00","MBA|NO1","FCR","43.00","0.00","43.00",""
"14/04/2015 21:00 - 14/04/2015 22:00","MBA|NO1","FCR","43.00","","43.00","5.63"
"14/04/2015 22:00 - 14/04/2015 23:00","MBA|NO1","FCR","43.00","","43.00","12.38"
"14/04/2015 23:00 - 15/04/2015 00:00","MBA|NO1","FCR","43.00","19.13","43.00",""
"15/04/2015 00:00 - 15/04/2015 01:00","MBA|NO1","FCR","42.00","1.12","42.00",""
"15/04/2015 01:00 - 15/04/2015 02:00","MBA|NO1","FCR","42.00","0.00","42.00",""
"15/04/2015 02:00 - 15/04/2015 03:00","MBA|NO1","FCR","44.00","0.00","44.00",""
"15/04/2015 03:00 - 15/04/2015 04:00","MBA|NO1","FCR","44.00","14.04","44.00",""
"15/04/2015 04:00 - 15/04/2015 05:00","MBA|NO1","FCR","46.00","22.05","46.00",""
"15/04/2015 05:00 - 15/04/2015 06:00","MBA|NO1","FCR","45.00","","45.00","2.41"
"15/04/2015 06:00 - 15/04/2015 07:00","MBA|NO1","FCR","47.00","13.53","47.00",""
"15/04/2015 07:00 - 15/04/2015 08:00","MBA|NO1","FCR","47.00","2.46","47.00",""
"15/04/2015 08:00 - 15/04/2015 09:00","MBA|NO1","FCR","46.00","","46.00","2.37"
"15/04/2015 09:00 - 15/04/2015 10:00","MBA|NO1","FCR","46.00","","46.00","11.85"
"15/04/2015 10:00 - 15/04/2015 11:00","MBA|NO1","FCR","45.00","16.59","45.00",""
"15/04/2015 11:00 - 15/04/2015 12:00","MBA|NO1","FCR","45.00","2.37","45.00",""
"15/04/2015 12:00 - 15/04/2015 13:00","MBA|NO1","FCR","45.00","","45.00","11.85"
"15/04/2015 13:00 - 15/04/2015 14:00","MBA|NO1","FCR","45.00","","45.00","7.11"
"15/04/2015 14:00 - 15/04/2015 15:00","MBA|NO1","FCR","45.00","9.48","45.00",""
"15/04/2015 15:00 - 15/04/2015 16:00","MBA|NO1","FCR","45.00","9.62","45.00",""
"15/04/2015 16:00 - 15/04/2015 17:00","MBA|NO1","FCR","45.00","7.19","45.00",""
"15/04/2015 17:00 - 15/04/2015 18:00","MBA|NO1","FCR","44.00","1.15","44.00",""
"15/04/2015 18:00 - 15/04/2015 19:00","MBA|NO1","FCR","44.00","","44.00","26.51"
"15/04/2015 19:00 - 15/04/2015 20:00","MBA|NO1","FCR","44.00","","44.00","24.20"
"15/04/2015 20:00 - 15/04/2015 21:00","MBA|NO1","FCR","44.00","","44.00","9.22"
"15/04/2015 21:00 - 15/04/2015 22:00","MBA|NO1","FCR","44.00","","44.00","14.98"
"15/04/2015 22:00 - 15/04/2015 23:00","MBA|NO1","FCR","42.00","","42.00","18.91"
"15/04/2015 23:00 - 16/04/2015 00:00","MBA|NO1","FCR","42.00","","42.00","17.80"
"16/04/2015 00:00 - 16/04/2015 01:00","MBA|NO1","FCR","43.00","","43.00","8.07"
"16/04/2015 01:00 - 16/04/2015 02:00","MBA|NO1","FCR","44.00","","44.00","2.31"
"16/04/2015 02:00 - 16/04/2015 03:00","MBA|NO1","FCR","44.00","3.46","44.00",""
"16/04/2015 03:00 - 16/04/2015 04:00","MBA|NO1","FCR","45.00","3.56","45.00",""
"16/04/2015 04:00 - 16/04/2015 05:00","MBA|NO1","FCR","47.00","","47.00","15.96"
"16/04/2015 05:00 - 16/04/2015 06:00","MBA|NO1","FCR","47.00","","47.00","4.91"
"16/04/2015 06:00 - 16/04/2015 07:00","MBA|NO1","FCR","47.00","20.83","47.00",""
"16/04/2015 07:00 - 16/04/2015 08:00","MBA|NO1","FCR","45.00","","45.00","10.55"
"16/04/2015 08:00 - 16/04/2015 09:00","MBA|NO1","FCR","45.00","","45.00","24.25"
"16/04/2015 09:00 - 16/04/2015 10:00","MBA|NO1","FCR","46.00","","46.00","2.38"
"16/04/2015 10:00 - 16/04/2015 11:00","MBA|NO1","FCR","46.00","19.00","46.00",""
"16/04/2015 11:00 - 16/04/2015 12:00","MBA|NO1","FCR","45.00","","45.00","18.48"
"16/04/2015 12:00 - 16/04/2015 13:00","MBA|NO1","FCR","47.00","","47.00","22.10"
"16/04/2015 13:00 - 16/04/2015 14:00","MBA|NO1","FCR","47.00","","47.00","9.82"
"16/04/2015 14:00 - 16/04/2015 15:00","MBA|NO1","FCR","47.00","11.05","47.00",""
"16/04/2015 15:00 - 16/04/2015 16:00","MBA|NO1","FCR","46.00","","46.00","13.23"
"16/04/2015 16:00 - 16/04/2015 17:00","MBA|NO1","FCR","48.00","","48.00","5.01"
"16/04/2015 17:00 - 16/04/2015 18:00","MBA|NO1","FCR","47.00","21.87","47.00",""
"16/04/2015 18:00 - 16/04/2015 19:00","MBA|NO1","FCR","47.00","13.37","47.00",""
"16/04/2015 19:00 - 16/04/2015 20:00","MBA|NO1","FCR","46.00","10.71","46.00",""
"16/04/2015 20:00 - 16/04/2015 21:00","MBA|NO1","FCR","46.00","16.66","46.00",""
"16/04/2015 21:00 - 16/04/2015 22:00","MBA|NO1","FCR","45.00","12.57","45.00",""
"16/04/2015 22:00 - 16/04/2015 23:00","MBA|NO1","FCR","44.00","","44.00","11.18"
"16/04/2015 23:00 - 17/04/2015 00:00","MBA|NO1","FCR","44.00","","44.00","8.94"
"17/04/2015 00:00 - 17/04/2015 01:00","MBA|NO1","FCR","41.00","13.81","41.00",""
"17/04/2015 01:00 - 17/04/2015 02:00","MBA|NO1","FCR","42.00","10.78","42.00",""
"17/04/2015 02:00 - 17/04/2015 03:00","MBA|NO1","FCR","42.00","15.09","42.00",""
"17/04/2015 03:00 - 17/04/2015 04:00","MBA|NO1","FCR","42.00","19.40","42.00",""
"17/04/2015 04:00 - 17/04/2015 05:00","MBA|NO1","FCR","42.00","15.09","42.00",""
"17/04/2015 05:00 - 17/04/2015 06:00","MBA|NO1","FCR","41.00","","41.00","1.06"
"17/04/2015 06:00 - 17/04/2015 07:00","MBA|NO1","FCR","43.00","17.76","43.00",""
"17/04/2015 07:00 - 17/04/2015 08:00","MBA|NO1","FCR","47.00","14.34","47.00",""
"17/04/2015 08:00 - 17/04/2015 09:00","MBA|NO1","FCR","47.00","","47.00","15.54"
"17/04/2015 09:00 - 17/04/2015 10:00","MBA|NO1","FCR","47.00","","47.00","19.12"
"17/04/2015 10:00 - 17/04/2015 11:00","MBA|NO1","FCR","45.00","","45.00","35.73"
"17/04/2015 11:00 - 17/04/2015 12:00","MBA|NO1","FCR","45.00","11.53","45.00",""
"17/04/2015 12:00 - 17/04/2015 13:00","MBA|NO1","FCR","45.00","1.15","45.00",""
"17/04/2015 13:00 - 17/04/2015 14:00","MBA|NO1","FCR","42.00","2.22","42.00",""
"17/04/2015 14:00 - 17/04/2015 15:00","MBA|NO1","FCR","42.00","","42.00","8.86"
"17/04/2015 15:00 - 17/04/2015 16:00","MBA|NO1","FCR","44.00","0.00","44.00",""
"17/04/2015 16:00 - 17/04/2015 17:00","MBA|NO1","FCR","44.00","","44.00","9.02"
"17/04/2015 17:00 - 17/04/2015 18:00","MBA|NO1","FCR","44.00","11.28","44.00",""
"17/04/2015 18:00 - 17/04/2015 19:00","MBA|NO1","FCR","44.00","3.38","44.00",""
"17/04/2015 19:00 - 17/04/2015 20:00","MBA|NO1","FCR","44.00","4.51","44.00",""
"17/04/2015 20:00 - 17/04/2015 21:00","MBA|NO1","FCR","44.00","6.77","44.00",""
"17/04/2015 21:00 - 17/04/2015 22:00","MBA|NO1","FCR","42.00","8.64","42.00",""
"17/04/2015 22:00 - 17/04/2015 23:00","MBA|NO1","FCR","42.00","","42.00","22.68"
"17/04/2015 23:00 - 18/04/2015 00:00","MBA|NO1","FCR","42.00","","42.00","11.88"
"18/04/2015 00:00 - 18/04/2015 01:00","MBA|NO1","FCR","42.00","7.72","42.00",""
"18/04/2015 01:00 - 18/04/2015 02:00","MBA|NO1","FCR","42.00","8.82","42.00",""
"18/04/2015 02:00 - 18/04/2015 03:00","MBA|NO1","FCR","42.00","11.03","42.00",""
"18/04/2015 03:00 - 18/04/2015 04:00","MBA|NO1","FCR","42.00","14.33","42.00",""
"18/04/2015 04:00 - 18/04/2015 05:00","MBA|NO1","FCR","44.00","19.55","44.00",""
"18/04/2015 05:00 - 18/04/2015 06:00","MBA|NO1","FCR","44.00","2.30","44.00",""
"18/04/2015 06:00 - 18/04/2015 07:00","MBA|NO1","FCR","42.00","9.92","42.00",""
"18/04/2015 07:00 - 18/04/2015 08:00","MBA|NO1","FCR","42.00","16.54","42.00",""
"18/04/2015 08:00 - 18/04/2015 09:00","MBA|NO1","FCR","42.00","17.64","42.00",""
"18/04/2015 09:00 - 18/04/2015 10:00","MBA|NO1","FCR","44.00","17.21","44.00",""
"18/04/2015 10:00 - 18/04/2015 11:00","MBA|NO1","FCR","44.00","","44.00","8.03"
"18/04/2015 11:00 - 18/04/2015 12:00","MBA|NO1","FCR","44.00","","44.00","20.66"
"18/04/2015 12:00 - 18/04/2015 13:00","MBA|NO1","FCR","44.00","","44.00","20.66"
"18/04/2015 13:00 - 18/04/2015 14:00","MBA|NO1","FCR","44.00","0.00","44.00",""
"18/04/2015 14:00 - 18/04/2015 15:00","MBA|NO1","FCR","46.00","","46.00","20.70"
"18/04/2015 15:00 - 18/04/2015 16:00","MBA|NO1","FCR","46.00","","46.00","4.87"
"18/04/2015 16:00 - 18/04/2015 17:00","MBA|NO1","FCR","46.00","0.00","46.00",""
"18/04/2015 17:00 - 18/04/2015 18:00","MBA|NO1","FCR","44.00","12.87","44.00",""
"18/04/2015 18:00 - 18/04/2015 19:00","MBA|NO1","FCR","44.00","10.53","44.00",""
"18/04/2015 19:00 - 18/04/2015 20:00","MBA|NO1","FCR","44.00","","44.00","10.53"
"18/04/2015 20:00 - 18/04/2015 21:00","MBA|NO1","FCR","44.00","","44.00","18.72"
"18/04/2015 21:00 - 18/04/2015 22:00","MBA|NO1","FCR","43.00","","43.00","8.05"
"18/04/2015 22:00 - 18/04/2015 23:00","MBA|NO1","FCR","43.00","","43.00","10.35"
"18/04/2015 23:00 - 19/04/2015 00:00","MBA|NO1","FCR","43.00","12.65","43.00",""
"19/04/2015 00:00 - 19/04/2015 01:00","MBA|NO1","FCR","44.00","","44.00","34.64"
"19/04/2015 01:00 - 19/04/2015 02:00","MBA|NO1","FCR","43.00","","43.00","6.57"
"19/04/2015 02:00 - 19/04/2015 03:00","MBA|NO1","FCR","43.00","","43.00","17.52"
"19/04/2015 03:00 - 19/04/2015 04:00","MBA|NO1","FCR","43.00","","43.00","8.76"
"19/04/2015 04:00 - 19/04/2015 05:00","MBA|NO1","FCR","43.00","","43.00","7.67"
"19/04/2015 05:00 - 19/04/2015 06:00","MBA|NO1","FCR","43.00","","43.00","12.05"
"19/04/2015 06:00 - 19/04/2015 07:00","MBA|NO1","FCR","43.00","0.00","43.00",""
"19/04/2015 07:00 - 19/04/2015 08:00","MBA|NO1","FCR","44.00","23.84","44.00",""
"19/04/2015 08:00 - 19/04/2015 09:00","MBA|NO1","FCR","45.00","11.48","45.00",""
"19/04/2015 09:00 - 19/04/2015 10:00","MBA|NO1","FCR","47.00","","47.00","24.99"
"19/04/2015 10:00 - 19/04/2015 11:00","MBA|NO1","FCR","47.00","","47.00","3.57"
"19/04/2015 11:00 - 19/04/2015 12:00","MBA|NO1","FCR","47.00","","47.00","17.85"
"19/04/2015 12:00 - 19/04/2015 13:00","MBA|NO1","FCR","45.00","","45.00","19.42"
"19/04/2015 13:00 - 19/04/2015 14:00","MBA|NO1","FCR","45.00","","45.00","17.14"
"19/04/2015 14:00 - 19/04/2015 15:00","MBA|NO1","FCR","47.00","2.37","47.00",""
"19/04/2015 15:00 - 19/04/2015 16:00","MBA|NO1","FCR","47.00","16.59","47.00",""
"19/04/2015 16:00 - 19/04/2015 17:00","MBA|NO1","FCR","47.00","2.37","47.00",""
"19/04/2015 17:00 - 19/04/2015 18:00","MBA|NO1","FCR","47.00","","47.00","3.56"
"19/04/2015 18:00 - 19/04/2015 19:00","MBA|NO1","FCR","49.00","8.66","49.00",""
"19/04/2015 19:00 - 19/04/2015 20:00","MBA|NO1","FCR","49.00","18.56","49.00",""
"19/04/2015 20:00 - 19/04/2015 21:00","MBA|NO1","FCR","49.00","2.53","49.00",""
"19/04/2015 21:00 - 19/04/2015 22:00","MBA|NO1","FCR","49.00","","49.00","6.36"
"19/04/2015 22:00 - 19/04/2015 23:00","MBA|NO1","FCR","47.00","","47.00","21.92"
"19/04/2015 23:00 - 20/04/2015 00:00","MBA|NO1","FCR","47.00","","47.00","7.31"
"20/04/2015 00:00 - 20/04/2015 01:00","MBA|NO1","FCR","44.00","","44.00","9.10"
"20/04/2015 01:00 - 20/04/2015 02:00","MBA|NO1","FCR","45.00","","45.00","4.62"
"20/04/2015 02:00 - 20/04/2015 03:00","MBA|NO1","FCR","44.00","1.16","44.00",""
"20/04/2015 03:00 - 20/04/2015 04:00","MBA|NO1","FCR","43.00","19.72","43.00",""
"20/04/2015 04:00 - 20/04/2015 05:00","MBA|NO1","FCR","43.00","","43.00","13.06"
"20/04/2015 05:00 - 20/04/2015 06:00","MBA|NO1","FCR","43.00","","43.00","17.81"
"20/04/2015 06:00 - 20/04/2015 07:00","MBA|NO1","FCR","44.00","","44.00","11.68"
"20/04/2015 07:00 - 20/04/2015 08:00","MBA|NO1","FCR","43.00","","43.00","1.14"
"20/04/2015 08:00 - 20/04/2015 09:00","MBA|NO1","FCR","42.00","","42.00","1.13"
"20/04/2015 09:00 - 20/04/2015 10:00","MBA|NO1","FCR","42.00","","42.00","7.89"
"20/04/2015 10:00 - 20/04/2015 11:00","MBA|NO1","FCR","42.00","","42.00","10.15"
"20/04/2015 11:00 - 20/04/2015 12:00","MBA|NO1","FCR","42.00","","42.00","2.26"
"20/04/2015 12:00 - 20/04/2015 13:00","MBA|NO1","FCR","42.00","0.00","42.00",""
"20/04/2015 13:00 - 20/04/2015 14:00","MBA|NO1","FCR","43.00","","43.00","12.40"
"20/04/2015 14:00 - 20/04/2015 15:00","MBA|NO1","FCR","43.00","","43.00","6.77"
"20/04/2015 15:00 - 20/04/2015 16:00","MBA|NO1","FCR","42.00","0.00","42.00",""
"20/04/2015 16:00 - 20/04/2015 17:00","MBA|NO1","FCR","42.00","","42.00","20.28"
"20/04/2015 17:00 - 20/04/2015 18:00","MBA|NO1","FCR","42.00","","42.00","10.68"
"20/04/2015 18:00 - 20/04/2015 19:00","MBA|NO1","FCR","42.00","","42.00","9.61"
"20/04/2015 19:00 - 20/04/2015 20:00","MBA|NO1","FCR","42.00","2.14","42.00",""
"20/04/2015 20:00 - 20/04/2015 21:00","MBA|NO1","FCR","42.00","","42.00","2.14"
"20/04/2015 21:00 - 20/04/2015 22:00","MBA|NO1","FCR","42.00","4.27","42.00",""
"20/04/2015 22:00 - 20/04/2015 23:00","MBA|NO1","FCR","42.00","","42.00","21.35"
"20/04/2015 23:00 - 21/04/2015 00:00","MBA|NO1","FCR","42.00","","42.00","18.15"
"21/04/2015 00:00 - 21/04/2015 01:00","MBA|NO1","FCR","41.00","6.32","41.00",""
"21/04/2015 01:00 - 21/04/2015 02:00","MBA|NO1","FCR","39.00","2.96","39.00",""
"21/04/2015 02:00 - 21/04/2015 03:00","MBA|NO1","FCR","39.00","6.90","39.00",""
"21/04/2015 03:00 - 21/04/2015 04:00","MBA|NO1","FCR","39.00","12.81","39.00",""
"21/04/2015 04:00 - 21/04/2015 05:00","MBA|NO1","FCR","41.00","","41.00","3.11"
"21/04/2015 05:00 - 21/04/2015 06:00","MBA|NO1","FCR","41.00","","41.00","8.28"
"21/04/2015 06:00 - 21/04/2015 07:00","MBA|NO1","FCR","41.00","9.38","41.00",""
"21/04/2015 07:00 - 21/04/2015 08:00","MBA|NO1","FCR","42.00","7.54","42.00",""
"21/04/2015 08:00 - 21/04/2015 09:00","MBA|NO1","FCR","43.00","","43.00","5.46"
"21/04/2015 09:00 - 21/04/2015 10:00","MBA|NO1","FCR","42.00","2.16","42.00",""
"21/04/2015 10:00 - 21/04/2015 11:00","MBA|NO1","FCR","44.00","10.62","44.00",""
"21/04/2015 11:00 - 21/04/2015 12:00","MBA|NO1","FCR","44.00","","44.00","8.26"
"21/04/2015 12:00 - 21/04/2015 13:00","MBA|NO1","FCR","44.00","20.06","44.00",""
"21/04/2015 13:00 - 21/04/2015 14:00","MBA|NO1","FCR","43.00","","43.00","1.16"
"21/04/2015 14:00 - 21/04/2015 15:00","MBA|NO1","FCR","44.00","1.18","44.00",""
"21/04/2015 15:00 - 21/04/2015 16:00","MBA|NO1","FCR","44.00","","44.00","1.18"
"21/04/2015 16:00 - 21/04/2015 17:00","MBA|NO1","FCR","43.00","5.71","43.00",""
"21/04/2015 17:00 - 21/04/2015 18:00","MBA|NO1","FCR","43.00","","43.00","10.28"
"21/04/2015 18:00 - 21/04/2015 19:00","MBA|NO1","FCR","39.00","","39.00","11.66"
"21/04/2015 19:00 - 21/04/2015 20:00","MBA|NO1","FCR","41.00","5.50","41.00",""
"21/04/2015 20:00 - 21/04/2015 21:00","MBA|NO1","FCR","41.00","3.30","41.00",""
"21/04/2015 21:00 - 21/04/2015 22:00","MBA|NO1","FCR","41.00","9.90","41.00",""
"21/04/2015 22:00 - 21/04/2015 23:00","MBA|NO1","FCR","41.00","","41.00","9.90"
"21/04/2015 23:00 - 22/04/2015 00:00","MBA|NO1","FCR","41.00","","41.00","20.90"
"22/04/2015 00:00 - 22/04/2015 01:00","MBA|NO1","FCR","34.00","","34.00","5.61"
"22/04/2015 01:00 - 22/04/2015 02:00","MBA|NO1","FCR","34.00","1.87","34.00",""
"22/04/2015 02:00 - 22/04/2015 03:00","MBA|NO1","FCR","34.00","15.90","34.00",""
"22/04/2015 03:00 - 22/04/2015 04:00","MBA|NO1","FCR","34.00","14.96","34.00",""
"22/04/2015 04:00 - 22/04/2015 05:00","MBA|NO1","FCR","34.00","13.09","34.00",""
"22/04/2015 05:00 - 22/04/2015 06:00","MBA|NO1","FCR","36.00","","36.00","1.96"
"22/04/2015 06:00 - 22/04/2015 07:00","MBA|NO1","FCR","36.00","0.00","36.00",""
"22/04/2015 07:00 - 22/04/2015 08:00","MBA|NO1","FCR","37.00","","37.00","1.03"
"22/04/2015 08:00 - 22/04/2015 09:00","MBA|NO1","FCR","37.00","","37.00","21.63"
"22/04/2015 09:00 - 22/04/2015 10:00","MBA|NO1","FCR","37.00","9.27","37.00",""
"22/04/2015 10:00 - 22/04/2015 11:00","MBA|NO1","FCR","37.00","12.36","37.00",""
"22/04/2015 11:00 - 22/04/2015 12:00","MBA|NO1","FCR","37.00","","37.00","24.72"
"22/04/2015 12:00 - 22/04/2015 13:00","MBA|NO1","FCR","37.00","","37.00","9.27"
"22/04/2015 13:00 - 22/04/2015 14:00","MBA|NO1","FCR","38.00","10.30","38.00",""
"22/04/2015 14:00 - 22/04/2015 15:00","MBA|NO1","FCR","38.00","","38.00","1.03"
"22/04/2015 15:00 - 22/04/2015 16:00","MBA|NO1","FCR","40.00","9.27","40.00",""
"22/04/2015 16:00 - 22/04/2015 17:00","MBA|NO1","FCR","40.00","7.21","40.00",""
"22/04/2015 17:00 - 22/04/2015 18:00","MBA|NO1","FCR","40.00","15.45","40.00",""
"22/04/2015 18:00 - 22/04/2015 19:00","MBA|NO1","FCR","40.00","0.00","40.00",""
"22/04/2015 19:00 - 22/04/2015 20:00","MBA|NO1","FCR","40.00","","40.00","9.27"
"22/04/2015 20:00 - 22/04/2015 21:00","MBA|NO1","FCR","38.00","","38.00","1.97"
"22/04/2015 21:00 - 22/04/2015 22:00","MBA|NO1","FCR","36.00","","36.00","8.42"
"22/04/2015 22:00 - 22/04/2015 23:00","MBA|NO1","FCR","36.00","","36.00","13.09"
"22/04/2015 23:00 - 23/04/2015 00:00","MBA|NO1","FCR","36.00","","36.00","32.73"
"23/04/2015 00:00 - 23/04/2015 01:00","MBA|NO1","FCR","36.00","","36.00","11.85"
"23/04/2015 01:00 - 23/04/2015 02:00","MBA|NO1","FCR","36.00","5.39","36.00",""
"23/04/2015 02:00 - 23/04/2015 03:00","MBA|NO1","FCR","36.00","4.31","36.00",""
"23/04/2015 03:00 - 23/04/2015 04:00","MBA|NO1","FCR","36.00","14.01","36.00",""
"23/04/2015 04:00 - 23/04/2015 05:00","MBA|NO1","FCR","36.00","6.47","36.00",""
"23/04/2015 05:00 - 23/04/2015 06:00","MBA|NO1","FCR","36.00","","36.00","1.08"
"23/04/2015 06:00 - 23/04/2015 07:00","MBA|NO1","FCR","35.00","9.54","35.00",""
"23/04/2015 07:00 - 23/04/2015 08:00","MBA|NO1","FCR","38.00","0.00","38.00",""
"23/04/2015 08:00 - 23/04/2015 09:00","MBA|NO1","FCR","38.00","","38.00","11.43"
"23/04/2015 09:00 - 23/04/2015 10:00","MBA|NO1","FCR","38.00","","38.00","5.71"
"23/04/2015 10:00 - 23/04/2015 11:00","MBA|NO1","FCR","38.00","8.00","38.00",""
"23/04/2015 11:00 - 23/04/2015 12:00","MBA|NO1","FCR","40.00","16.66","40.00",""
"23/04/2015 12:00 - 23/04/2015 13:00","MBA|NO1","FCR","40.00","7.14","40.00",""
"23/04/2015 13:00 - 23/04/2015 14:00","MBA|NO1","FCR","40.00","","40.00","5.95"
"23/04/2015 14:00 - 23/04/2015 15:00","MBA|NO1","FCR","40.00","","40.00","7.14"
"23/04/2015 15:00 - 23/04/2015 16:00","MBA|NO1","FCR","40.00","","40.00","5.95"
"23/04/2015 16:00 - 23/04/2015 17:00","MBA|NO1","FCR","39.00","9.40","39.00",""
"23/04/2015 17:00 - 23/04/2015 18:00","MBA|NO1","FCR","39.00","29.38","39.00",""
"23/04/2015 18:00 - 23/04/2015 19:00","MBA|NO1","FCR","38.00","","38.00","13.83"
"23/04/2015 19:00 - 23/04/2015 20:00","MBA|NO1","FCR","39.00","1.18","39.00",""
"23/04/2015 20:00 - 23/04/2015 21:00","MBA|NO1","FCR","38.00","2.31","38.00",""
"23/04/2015 21:00 - 23/04/2015 22:00","MBA|NO1","FCR","37.00","4.51","37.00",""
"23/04/2015 22:00 - 23/04/2015 23:00","MBA|NO1","FCR","37.00","","37.00","13.53"
"23/04/2015 23:00 - 24/04/2015 00:00","MBA|NO1","FCR","37.00","","37.00","22.55"
"24/04/2015 00:00 - 24/04/2015 01:00","MBA|NO1","FCR","36.00","","36.00","4.44"
"24/04/2015 01:00 - 24/04/2015 02:00","MBA|NO1","FCR","33.00","4.05","33.00",""
"24/04/2015 02:00 - 24/04/2015 03:00","MBA|NO1","FCR","33.00","23.29","33.00",""
"24/04/2015 03:00 - 24/04/2015 04:00","MBA|NO1","FCR","33.00","10.13","33.00",""
"24/04/2015 04:00 - 24/04/2015 05:00","MBA|NO1","FCR","33.00","","33.00","8.10"
"24/04/2015 05:00 - 24/04/2015 06:00","MBA|NO1","FCR","33.00","","33.00","12.84"
"24/04/2015 06:00 - 24/04/2015 07:00","MBA|NO1","FCR","36.00","1.15","36.00",""
"24/04/2015 07:00 - 24/04/2015 08:00","MBA|NO1","FCR","36.00","1.15","36.00",""
"24/04/2015 08:00 - 24/04/2015 09:00","MBA|NO1","FCR","35.00","","35.00","8.07"
"24/04/2015 09:00 - 24/04/2015 10:00","MBA|NO1","FCR","35.00","5.76","35.00",""
"24/04/2015 10:00 - 24/04/2015 11:00","MBA|NO1","FCR","35.00","11.53","35.00",""
"24/04/2015 11:00 - 24/04/2015 12:00","MBA|NO1","FCR","35.00","","35.00","1.15"
"24/04/2015 12:00 - 24/04/2015 13:00","MBA|NO1","FCR","35.00","","35.00","11.53"
"24/04/2015 13:00 - 24/04/2015 14:00","MBA|NO1","FCR","35.00","1.15","35.00",""
"24/04/2015 14:00 - 24/04/2015 15:00","MBA|NO1","FCR","36.00","18.64","36.00",""
"24/04/2015 15:00 - 24/04/2015 16:00","MBA|NO1","FCR","36.00","12.82","36.00",""
"24/04/2015 16:00 - 24/04/2015 17:00","MBA|NO1","FCR","36.00","19.81","36.00",""
"24/04/2015 17:00 - 24/04/2015 18:00","MBA|NO1","FCR","36.00","18.64","36.00",""
"24/04/2015 18:00 - 24/04/2015 19:00","MBA|NO1","FCR","37.00","5.90","37.00",""
"24/04/2015 19:00 - 24/04/2015 20:00","MBA|NO1","FCR","38.00","0.00","38.00",""
"24/04/2015 20:00 - 24/04/2015 21:00","MBA|NO1","FCR","38.00","","38.00","2.36"
"24/04/2015 21:00 - 24/04/2015 22:00","MBA|NO1","FCR","39.00","3.54","39.00",""
"24/04/2015 22:00 - 24/04/2015 23:00","MBA|NO1","FCR","37.00","","37.00","9.83"
"24/04/2015 23:00 - 25/04/2015 00:00","MBA|NO1","FCR","37.00","","37.00","4.37"
"25/04/2015 00:00 - 25/04/2015 01:00","MBA|NO1","FCR","40.00","7.98","40.00",""
"25/04/2015 01:00 - 25/04/2015 02:00","MBA|NO1","FCR","38.00","","38.00","7.70"
"25/04/2015 02:00 - 25/04/2015 03:00","MBA|NO1","FCR","39.00","","39.00","13.29"
"25/04/2015 03:00 - 25/04/2015 04:00","MBA|NO1","FCR","39.00","2.22","39.00",""
"25/04/2015 04:00 - 25/04/2015 05:00","MBA|NO1","FCR","39.00","1.11","39.00",""
"25/04/2015 05:00 - 25/04/2015 06:00","MBA|NO1","FCR","39.00","","39.00","22.15"
"25/04/2015 06:00 - 25/04/2015 07:00","MBA|NO1","FCR","38.00","","38.00","20.90"
"25/04/2015 07:00 - 25/04/2015 08:00","MBA|NO1","FCR","38.00","","38.00","23.63"
"25/04/2015 08:00 - 25/04/2015 09:00","MBA|NO1","FCR","40.00","1.16","40.00",""
"25/04/2015 09:00 - 25/04/2015 10:00","MBA|NO1","FCR","41.00","23.45","41.00",""
"25/04/2015 10:00 - 25/04/2015 11:00","MBA|NO1","FCR","42.00","8.26","42.00",""
"25/04/2015 11:00 - 25/04/2015 12:00","MBA|NO1","FCR","40.00","","40.00","14.98"
"25/04/2015 12:00 - 25/04/2015 13:00","MBA|NO1","FCR","40.00","","40.00","16.35"
"25/04/2015 13:00 - 25/04/2015 14:00","MBA|NO1","FCR","40.00","","40.00","8.03"
"25/04/2015 14:00 - 25/04/2015 15:00","MBA|NO1","FCR","39.00","","39.00","1.11"
"25/04/2015 15:00 - 25/04/2015 16:00","MBA|NO1","FCR","39.00","24.37","39.00",""
"25/04/2015 16:00 - 25/04/2015 17:00","MBA|NO1","FCR","39.00","14.40","39.00",""
"25/04/2015 17:00 - 25/04/2015 18:00","MBA|NO1","FCR","39.00","31.01","39.00",""
"25/04/2015 18:00 - 25/04/2015 19:00","MBA|NO1","FCR","39.00","","39.00","4.43"
"25/04/2015 19:00 - 25/04/2015 20:00","MBA|NO1","FCR","39.00","","39.00","22.15"
"25/04/2015 20:00 - 25/04/2015 21:00","MBA|NO1","FCR","40.00","","40.00","12.27"
